Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Max Bid,Median Bid,Min Bid,Instructor,School/Department
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON102,Intermediate Macroeconomics,G2,45,45,0,0,0,45,0.00,0.00,0.00,ZHANG HAIPING,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON102,Intermediate Macroeconomics,G3,45,45,0,0,0,45,0.00,0.00,0.00,ZHANG HAIPING,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G1,45,45,0,0,0,45,0.00,0.00,0.00,AUGUSTINE TAN HUI HENG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G10,45,45,1,0,0,45,10.00,10.00,10.00,TAN KIM SONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G11,45,45,0,0,0,45,0.00,0.00,0.00,TAN SWEE LIANG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G12,45,45,5,0,5,40,0.00,0.00,0.00,WONG FOT CHYI,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G2,45,45,0,0,0,45,0.00,0.00,0.00,AUGUSTINE TAN HUI HENG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G3,45,45,0,0,0,45,0.00,0.00,0.00,AUGUSTINE TAN HUI HENG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G4,45,45,4,0,4,41,0.00,0.00,0.00,YU SUN,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G5,45,45,4,0,4,41,0.00,0.00,0.00,RUANJAI SUWANTARADON,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G6,45,45,2,0,2,43,0.00,0.00,0.00,RUANJAI SUWANTARADON,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G7,45,45,0,0,0,45,0.00,0.00,0.00,RUANJAI SUWANTARADON,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G8,45,45,5,0,5,40,0.00,0.00,0.00,TAN KIM SONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON103,International Economics A,G9,45,45,2,0,2,43,0.00,0.00,0.00,TAN KIM SONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON107,Applied Econometrics,G1,45,45,0,0,0,45,0.00,0.00,0.00,SU LIANGJUN,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON107,Applied Econometrics,G2,45,45,0,0,0,45,0.00,0.00,0.00,SU LIANGJUN,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON107,Applied Econometrics,G3,46,46,1,0,0,46,64.99,64.99,64.99,CHOW HWEE KWAN,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON107,Applied Econometrics,G4,46,46,1,0,1,45,0.00,0.00,0.00,CHOW HWEE KWAN,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON107,Applied Econometrics,G5,45,45,0,0,0,45,0.00,0.00,0.00,CHOW HWEE KWAN,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON118,Economic Development in Asia,G1,45,45,0,0,0,45,0.00,0.00,0.00,MADHAV SHRIHARI ANEY,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON118,Economic Development in Asia,G2,45,45,1,0,0,45,10.99,10.99,10.99,MADHAV SHRIHARI ANEY,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON118,Economic Development in Asia,G3,45,45,0,0,0,45,0.00,0.00,0.00,MADHAV SHRIHARI ANEY,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON132,Port Economics and Management,G1,45,45,0,0,0,46,0.00,0.00,0.00,YAP WEI YIM,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON203,International Economics B,G1,45,45,4,0,4,41,0.00,0.00,0.00,"AMANDA JAKOBSSON, AMANDA JAKOBSSON",SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON203,International Economics B,G2,45,45,0,0,0,45,0.00,0.00,0.00,"AMANDA JAKOBSSON, AMANDA JAKOBSSON",SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON203,International Economics B,G3,45,45,5,0,5,40,0.00,0.00,0.00,"AMANDA JAKOBSSON, AMANDA JAKOBSSON",SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON204,Development Economics,G1,45,45,7,0,6,39,11.00,11.00,11.00,MADHAV SHRIHARI ANEY,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON205,Intermediate Mathematics for Economics,G1,45,45,7,0,7,38,0.00,0.00,0.00,LEE GEA MYOUNG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON205,Intermediate Mathematics for Economics,G2,45,45,5,0,5,40,0.00,0.00,0.00,ANTHONY TAY,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON205,Intermediate Mathematics for Economics,G3,45,45,8,0,8,37,0.00,0.00,0.00,ANTHONY TAY,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON205,Intermediate Mathematics for Economics,G4,45,45,7,0,7,38,0.00,0.00,0.00,YI ZHANG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON205,Intermediate Mathematics for Economics,G5,45,45,9,0,8,37,12.00,12.00,12.00,YI ZHANG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON205,Intermediate Mathematics for Economics,G6,45,45,10,0,10,35,0.00,0.00,0.00,YI ZHANG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON205,Intermediate Mathematics for Economics,G7,45,45,11,0,11,34,0.00,0.00,0.00,YI ZHANG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON206,Game Theory,G1,45,45,8,0,8,37,0.00,0.00,0.00,"XUE JINGYI, XUE JINGYI",SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON206,Game Theory,G2,45,45,2,0,2,43,0.00,0.00,0.00,"XUE JINGYI, XUE JINGYI",SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON206,Game Theory,G3,45,45,3,0,3,42,0.00,0.00,0.00,"XUE JINGYI, XUE JINGYI",SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON209,Labour Economics,G1,45,45,2,0,2,43,0.00,0.00,0.00,KEN YAMADA,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON209,Labour Economics,G2,45,45,16,0,16,29,0.00,0.00,0.00,KEN YAMADA,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON211,Public Sector Economics,G1,45,45,4,0,4,41,0.00,0.00,0.00,CHRISTINE HO,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON215,Health Economics,G1,45,45,2,0,1,44,27.80,27.80,27.80,SEONGHOON KIM,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON215,Health Economics,G2,45,45,2,0,2,43,0.00,0.00,0.00,SEONGHOON KIM,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON216,Economics of Ageing,G1,45,45,2,0,2,43,0.00,0.00,0.00,JESLYN TAN SIOK HONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON216,Economics of Ageing,G2,45,45,4,0,3,42,35.80,35.80,35.80,JESLYN TAN SIOK HONG,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON226,Urban Economics and Policy,G1,45,45,2,0,2,43,0.00,0.00,0.00,HSU WEN-TAI,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON229,The Economics of Asymmetric Information,G1,45,45,2,0,2,43,0.00,0.00,0.00,BRISHTI GUHA,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON235,International Macroeconomics,G1,45,45,3,0,3,42,0.00,0.00,0.00,RUANJAI SUWANTARADON,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON236,Advanced Microeconomics,G1,45,45,15,0,15,30,0.00,0.00,0.00,MASSIMILIANO LANDI,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ECON400,Senior Thesis,G1,45,45,44,0,44,1,0.00,0.00,0.00,MASSIMILIANO LANDI,SOE
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,ENGL002,Creative Writing,G1,45,45,0,0,0,45,0.00,0.00,0.00,KIRPAL SINGH,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNAR001,Dance: East and West,G1,44,44,7,0,7,37,0.00,0.00,0.00,STEPHANIE BURRIDGE,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G1,45,45,0,0,0,45,0.00,0.00,0.00,CHIRAPHOL NEW CHIYACHANTANA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G10,45,45,1,0,1,44,0.00,0.00,0.00,TONG QING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G11,45,45,0,0,0,45,0.00,0.00,0.00,TONG QING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G12,45,45,0,0,0,45,0.00,0.00,0.00,CHOI HYUN SOO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G13,45,45,1,0,1,44,0.00,0.00,0.00,TANG YUEHUA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G14,45,45,0,0,0,45,0.00,0.00,0.00,CHOI HYUN SOO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G15,45,45,0,0,0,45,0.00,0.00,0.00,TANG YUEHUA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G16,45,45,0,0,0,45,0.00,0.00,0.00,TANG YUEHUA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G17,45,45,1,0,1,44,0.00,0.00,0.00,CHOI HYUN SOO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G18,45,45,0,0,0,45,0.00,0.00,0.00,CHIANG CHIN-HAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G19,45,45,0,0,0,45,0.00,0.00,0.00,CHIANG CHIN-HAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G2,45,45,0,0,0,45,0.00,0.00,0.00,CHIRAPHOL NEW CHIYACHANTANA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G20,45,45,0,0,0,45,0.00,0.00,0.00,CHIANG CHIN-HAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G21,45,45,1,0,1,44,0.00,0.00,0.00,CHIANG CHIN-HAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G3,45,45,0,0,0,45,0.00,0.00,0.00,CHIRAPHOL NEW CHIYACHANTANA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G4,45,45,0,0,0,45,0.00,0.00,0.00,CHIRAPHOL NEW CHIYACHANTANA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G5,45,45,1,0,1,44,0.00,0.00,0.00,TAN ENG JOO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G6,45,45,0,0,0,45,0.00,0.00,0.00,TAN ENG JOO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G7,45,45,1,0,1,44,0.00,0.00,0.00,TAN ENG JOO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G8,45,45,0,0,0,45,0.00,0.00,0.00,TONG QING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE101,Finance,G9,45,45,0,0,0,45,0.00,0.00,0.00,TONG QING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G1,45,45,16,0,16,29,0.00,0.00,0.00,JOSEPH LIM,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G10,45,45,1,0,1,44,0.00,0.00,0.00,CHAN SOON HUAT,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G2,45,45,6,0,5,40,25.00,25.00,25.00,JOSEPH LIM,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G3,45,45,13,0,13,32,0.00,0.00,0.00,JOSEPH LIM,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G4,45,45,6,0,6,39,0.00,0.00,0.00,KAREN GAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G5,45,45,1,0,1,44,0.00,0.00,0.00,KAREN GAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G6,45,45,0,0,0,45,0.00,0.00,0.00,KAREN GAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G7,45,45,14,0,14,31,0.00,0.00,0.00,KAREN GAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G8,45,45,2,0,2,43,0.00,0.00,0.00,CHAN SOON HUAT,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE102,"Financial Instruments, Institutions and Markets",G9,45,45,1,0,1,44,0.00,0.00,0.00,CHAN SOON HUAT,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE201,Corporate Finance,G1,45,45,2,0,2,43,0.00,0.00,0.00,FU FANGJIAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE201,Corporate Finance,G2,45,45,0,0,0,45,0.00,0.00,0.00,FU FANGJIAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE201,Corporate Finance,G3,45,45,0,0,0,45,0.00,0.00,0.00,FU FANGJIAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE201,Corporate Finance,G4,45,45,0,0,0,45,0.00,0.00,0.00,FU FANGJIAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE203,Analysis of Equity Investments,G1,45,45,2,0,2,43,0.00,0.00,0.00,PHOON KOK FAI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE203,Analysis of Equity Investments,G2,45,45,12,0,12,33,0.00,0.00,0.00,PHOON KOK FAI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE203,Analysis of Equity Investments,G3,45,45,11,0,11,34,0.00,0.00,0.00,PHOON KOK FAI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE204,Analysis of Fixed-Income Investments,G1,45,45,19,0,19,26,0.00,0.00,0.00,THONG TIONG-YANG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE204,Analysis of Fixed-Income Investments,G2,45,45,15,0,15,30,0.00,0.00,0.00,THONG TIONG-YANG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE213,Entrepreneurial Finance,G1,45,45,0,0,0,45,0.00,0.00,0.00,THONG TIONG-YANG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE213,Entrepreneurial Finance,G2,45,45,1,0,1,44,0.00,0.00,0.00,THONG TIONG-YANG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE213,Entrepreneurial Finance,G3,45,45,0,0,0,45,0.00,0.00,0.00,THONG TIONG-YANG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE215,Risk Management & Insurance,G1,45,45,0,0,0,45,0.00,0.00,0.00,TAN KIN LIAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE217,Wealth Management,G1,45,45,0,0,0,45,0.00,0.00,0.00,"MIKE HUE, ERIC GOH",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE218,Wealth Management and the Law,G1,45,45,30,0,30,15,0.00,0.00,0.00,CHAN EE LIN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE221,Investment Banking,G1,45,45,0,0,0,45,0.00,0.00,0.00,ANG SER KENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE222,Financial Planning & Advisory,G1,45,45,4,0,4,41,0.00,0.00,0.00,BENEDICT KOH,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE222,Financial Planning & Advisory,G2,45,45,0,0,0,45,0.00,0.00,0.00,BENEDICT KOH,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE305,Analysis of Derivative Securities,G1,45,45,3,0,2,43,12.00,12.00,12.00,HUANG DASHAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE305,Analysis of Derivative Securities,G2,45,45,2,0,2,43,0.00,0.00,0.00,HUANG DASHAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE309,Enterprise Risk Management,G1,45,45,11,0,11,34,0.00,0.00,0.00,"WEE LIENG SENG, JUDY LEE, WEE LIENG SENG, JUDY LEE",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE310,Trade Finance,G1,45,45,0,0,0,46,0.00,0.00,0.00,"MENG YONG, JAYESH AVLANI",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE311,Mergers and Acquisitions,G1,45,45,3,0,3,42,0.00,0.00,0.00,ANG SER KENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE312,Behavioral Finance,G1,45,45,11,0,10,35,12.29,12.29,12.29,HONG DONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE312,Behavioral Finance,G2,45,45,3,0,3,42,0.00,0.00,0.00,HONG DONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCE312,Behavioral Finance,SG1,3,3,2,0,2,1,0.00,0.00,0.00,HONG DONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 3,FNCH201,French,G1,45,45,5,0,4,41,10.01,10.01,10.01,FRANCOIS BRETAULT,SOSS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G1,45,44,0,0,0,44,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G10,45,45,0,0,0,45,0.00,0.00,0.00,"CHEE SZE YEN, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G11,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G12,45,45,0,0,0,45,0.00,0.00,0.00,"CHEE SZE YEN, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G13,45,45,0,0,0,45,0.00,0.00,0.00,"CHEE SZE YEN, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G14,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G15,45,45,0,0,0,45,0.00,0.00,0.00,"CHEE SZE YEN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G16,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, RONALD TAY",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G17,45,45,0,0,0,45,0.00,0.00,0.00,"STEPHEN YONG, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G18,45,45,0,0,0,45,0.00,0.00,0.00,"STEPHEN YONG, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G19,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G2,45,45,0,0,0,46,0.00,0.00,0.00,"STEPHEN YONG, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G20,45,45,0,0,0,45,0.00,0.00,0.00,"STEPHEN YONG, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G21,45,45,0,0,0,45,0.00,0.00,0.00,"STEPHEN YONG, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G22,25,25,0,0,0,26,0.00,0.00,0.00,"CHEE SZE YEN, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G23,45,45,0,0,0,45,0.00,0.00,0.00,"STEPHEN YONG, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G24,45,45,0,0,0,45,0.00,0.00,0.00,"STEPHEN YONG, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G3,45,45,0,0,0,45,0.00,0.00,0.00,"STEPHEN YONG, RONALD TAY",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G4,45,45,0,0,0,45,0.00,0.00,0.00,"CHEE SZE YEN, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G5,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G6,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G7,45,45,0,0,0,45,0.00,0.00,0.00,"CHEE SZE YEN, RONALD TAY",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G8,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One),G9,45,45,0,0,0,45,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One)(Self-Discovery and Awareness),SG1,45,45,19,0,19,26,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One)(Self-Discovery and Awareness),SG2,20,20,1,0,1,19,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One)(Career Planning),SG3,45,45,17,0,17,28,0.00,0.00,0.00,RONALD TAY,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One)(Career Planning),SG4,45,45,2,0,2,43,0.00,0.00,0.00,RONALD TAY,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW100,Finishing Touch Workshops (Year One)(Career Planning),SG5,20,20,1,0,0,20,10.00,10.00,10.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G1,45,45,0,0,0,45,0.00,0.00,0.00,MAUREEN ONG,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G10,45,45,0,0,0,45,0.00,0.00,0.00,STEVEN CHONG,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G11,45,45,0,0,0,45,0.00,0.00,0.00,JONATHAN KWAN,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G12,45,45,0,0,0,45,0.00,0.00,0.00,JONATHAN KWAN,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G13,45,45,1,0,1,44,0.00,0.00,0.00,JONATHAN KWAN,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G14,45,45,0,0,0,45,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G15,45,45,0,0,0,45,0.00,0.00,0.00,STEVEN CHONG,OCS
2013-14 Term 1,FT Workshop Session,Round 2A Window 3,FTW200,Finishing Touch Workshops (Year Two),G16,45,45,0,0,0,45,0.00,0.00,0.00,CHEE SZE YEN,OCS
